timestamp, pose_x, pose_y, velocity_x, velocity_y, angle
-9.83333,4,5,0,0
-9.66667,4,5,0,0
-9.5,4,5,0,0
-9.33333,4,5,0,0
-9.16667,4,5,0,0
-9,4,5,0,0
-8.83333,4,5,0,0
-8.66667,4,5,0,0
-8.5,4,5,0,0
-8.33333,4,5,0,0
-8.16667,4,5,0,0
-8,4,5,0,0
-7.83333,4,5,0,0
-7.66667,4,5,0,0
-7.5,4,5,0,0
-7.33333,4,5.01667,0,0
-7.16611,4,5.03333,0,0
-6.99833,4,5.05,0,0
-6.83,4,5.06667,0,0
-6.66111,4,5.08333,0,0
-6.49167,4,5.1,0,0
-6.32167,4,5.11667,0,0
-6.15111,4,5.13334,0,0
-5.98,4,5.15,0,0
-5.80833,4,5.16667,0,0
-5.63611,4,5.18334,0,0
-5.46333,4,5.2,0,0
-5.29,4,5.21667,0,0
-5.11611,4,5.23334,0,0
-4.94167,4,5.25,0,0
-4.76667,4,5.26667,0,0
-4.59111,4,5.28334,0,0
-4.415,4,5.3,0,0
-4.23833,4,5.31667,0,0
-4.06111,4,5.33334,0,0
-3.88333,4,5.35,0,0
-3.705,4,5.36667,0,0
-3.52611,4,5.38334,0,0
-3.34666,4,5.40001,0,0
-3.16666,4,5.41667,0,0
-2.98611,4,5.43334,0,0
-2.805,4,5.45001,0,0
-2.62333,4,5.46667,0,0
-2.44111,4,5.48334,0,0
-2.25833,4,5.50001,0,0
-2.075,4,5.51667,0,0
-1.89111,4,5.53334,0,0
-1.70666,4,5.55001,0,0
-1.52166,4,5.56667,0,0
-1.33611,4,5.58334,0,0
-1.14999,4,5.60001,0,0
-0.963328,4,5.61667,0,0
-0.776105,4,5.63334,0,0
-0.588327,4,5.65001,0,0
-0.399994,4,5.66668,0,0
-0.211105,4,5.68334,0,0
-0.0216598,4,5.70001,0,0
0.168341,4,5.71668,0,0
0.358896,4,5.73334,0,0
0.550008,4,5.75001,0,0
0.741675,4,5.76668,0,0
0.933897,4,5.78334,0,0
1.12668,4,5.80001,0,0
1.32001,4,5.81668,0,0
1.5139,4,5.83334,0,0
1.70834,4,5.85001,0,0
1.90334,4,5.8489,-0.114068,-0.0195
2.09831,3.9962,5.84556,-0.228093,-0.0390001
2.29316,3.98859,5.84,-0.342031,-0.0585001
2.48783,3.97719,5.83222,-0.455839,-0.0780002
2.68223,3.962,5.82223,-0.569474,-0.0975002
2.87631,3.94302,5.81002,-0.682892,-0.117
3.06998,3.92025,5.7956,-0.796051,-0.1365
3.26316,3.89372,5.77897,-0.908907,-0.156
3.45579,3.86342,5.76015,-1.02142,-0.1755
3.6478,3.82937,5.73914,-1.13354,-0.195
3.8391,3.79159,5.71595,-1.24523,-0.2145
4.02964,3.75008,5.69058,-1.35645,-0.234001
4.21932,3.70487,5.66305,-1.46715,-0.253501
4.40809,3.65596,5.63336,-1.57729,-0.273001
4.59587,3.60339,5.60154,-1.68684,-0.292501
4.78259,3.54716,5.56758,-1.79574,-0.312001
4.96817,3.4873,5.53151,-1.90396,-0.331501
5.15256,3.42383,5.49333,-2.01145,-0.351001
5.33567,3.35679,5.45307,-2.11819,-0.370501
5.51744,3.28618,5.41073,-2.22411,-0.390001
5.69779,3.21204,5.36633,-2.32919,-0.409501
5.87667,3.1344,5.31989,-2.43339,-0.429001
6.054,3.05329,5.27143,-2.53665,-0.448501
6.22972,2.96874,5.22097,-2.63896,-0.468001
6.40375,2.88077,5.16852,-2.74026,-0.487501
6.57603,2.78943,5.11411,-2.84052,-0.507001
6.7465,2.69474,5.05775,-2.9397,-0.526501
6.91509,2.59675,4.99947,-3.03776,-0.546001
7.08174,2.4955,4.93928,-3.13466,-0.565501
7.24638,2.39101,4.87722,-3.23038,-0.585001
7.40896,2.28333,4.81331,-3.32486,-0.604501
7.5694,2.1725,4.74756,-3.41809,-0.624001
7.72765,2.05856,4.68001,-3.51001,-0.643501
7.88365,1.94156,4.74756,-3.41809,-0.624001
8.04191,1.82763,4.81331,-3.32486,-0.604501
8.20235,1.7168,4.87722,-3.23038,-0.585001
8.36492,1.60912,4.93928,-3.13466,-0.565501
8.52957,1.50463,4.99947,-3.03776,-0.546001
8.69622,1.40337,5.05775,-2.9397,-0.526501
8.86481,1.30538,5.11411,-2.84052,-0.507001
9.03528,1.2107,5.16852,-2.74026,-0.487501
9.20756,1.11935,5.22097,-2.63896,-0.468001
9.38159,1.03139,5.27143,-2.53665,-0.448501
9.55731,0.946834,5.31989,-2.43339,-0.429001
9.73464,0.865721,5.36633,-2.32919,-0.409501
9.91352,0.788081,5.41073,-2.22411,-0.390001
10.0939,0.713944,5.45307,-2.11819,-0.370501
10.2756,0.643338,5.49333,-2.01145,-0.351001
10.4588,0.576289,5.53151,-1.90396,-0.331501
10.6431,0.512824,5.56758,-1.79574,-0.312001
10.8287,0.452966,5.60154,-1.68684,-0.292501
11.0154,0.396738,5.63336,-1.57729,-0.273001
11.2032,0.344162,5.66305,-1.46715,-0.253501
11.392,0.295257,5.69058,-1.35645,-0.234001
11.5817,0.250042,5.71595,-1.24523,-0.2145
11.7722,0.208534,5.73914,-1.13354,-0.195
11.9635,0.17075,5.76015,-1.02142,-0.1755
12.1555,0.136702,5.77897,-0.908907,-0.156
12.3481,0.106406,5.7956,-0.796051,-0.1365
12.5413,0.0798706,5.81002,-0.682892,-0.117
12.735,0.0571075,5.82223,-0.569474,-0.0975002
12.9291,0.038125,5.83222,-0.455839,-0.0780002
13.1235,0.0229304,5.84,-0.342031,-0.0585001
13.3182,0.0115294,5.84556,-0.228093,-0.0390001
13.513,0.00392627,5.8489,-0.114068,-0.0195
13.708,0.000123993,5.85001,4.3586e-08,7.45058e-09
13.903,0.000123994,5.78334,4.30893e-08,7.45058e-09
14.0957,0.000123996,5.71668,4.25926e-08,7.45058e-09
14.2863,0.000123997,5.65001,4.20959e-08,7.45058e-09
14.4746,0.000123998,5.58334,4.15992e-08,7.45058e-09
14.6607,0.000124,5.51668,4.11025e-08,7.45058e-09
14.8446,0.000124001,5.45001,4.06058e-08,7.45058e-09
15.0263,0.000124003,5.38335,4.0109e-08,7.45058e-09
15.2057,0.000124004,5.31668,3.96123e-08,7.45058e-09
15.383,0.000124005,5.25001,3.91156e-08,7.45058e-09
15.558,0.000124007,5.18335,3.86189e-08,7.45058e-09
15.7307,0.000124008,5.11668,3.81222e-08,7.45058e-09
15.9013,0.000124009,5.05001,3.76255e-08,7.45058e-09
16.0696,0.00012401,4.98335,3.71288e-08,7.45058e-09
16.2357,0.000124012,4.91668,3.66321e-08,7.45058e-09
16.3996,0.000124013,4.85001,3.61354e-08,7.45058e-09
16.5613,0.000124014,4.78335,3.56387e-08,7.45058e-09
16.7208,0.000124015,4.71668,3.5142e-08,7.45058e-09
16.878,0.000124016,4.65001,3.46453e-08,7.45058e-09
17.033,0.000124018,4.58335,3.41486e-08,7.45058e-09
17.1858,0.000124019,4.51668,3.36519e-08,7.45058e-09
17.3363,0.00012402,4.45001,3.31552e-08,7.45058e-09
17.4846,0.000124021,4.38335,3.26585e-08,7.45058e-09
17.6308,0.000124022,4.31668,3.21618e-08,7.45058e-09
17.7746,0.000124023,4.25001,3.16651e-08,7.45058e-09
17.9163,0.000124024,4.18335,3.11684e-08,7.45058e-09
18.0558,0.000124025,4.11668,3.06717e-08,7.45058e-09
18.193,0.000124026,4.05001,3.01749e-08,7.45058e-09
18.328,0.000124027,3.98335,2.96782e-08,7.45058e-09
18.4608,0.000124028,3.91668,2.91815e-08,7.45058e-09
18.5913,0.000124029,3.85001,2.86848e-08,7.45058e-09
18.7196,0.00012403,3.78335,2.81881e-08,7.45058e-09
18.8458,0.000124031,3.71668,2.76914e-08,7.45058e-09
18.9696,0.000124032,3.65001,2.71947e-08,7.45058e-09
19.0913,0.000124033,3.58335,2.6698e-08,7.45058e-09
19.2108,0.000124034,3.51668,2.62013e-08,7.45058e-09
19.328,0.000124035,3.45001,2.57046e-08,7.45058e-09
19.443,0.000124035,3.38335,2.52079e-08,7.45058e-09
19.5558,0.000124036,3.31668,2.47112e-08,7.45058e-09
19.6663,0.000124037,3.25001,2.42145e-08,7.45058e-09
19.7746,0.000124038,3.18335,2.37178e-08,7.45058e-09
19.8808,0.000124039,3.11668,2.32211e-08,7.45058e-09
19.9847,0.00012404,3.05001,2.27244e-08,7.45058e-09
20.0863,0.00012404,2.98335,2.22277e-08,7.45058e-09
20.1858,0.000124041,2.91668,2.1731e-08,7.45058e-09
20.283,0.000124042,2.85001,2.12343e-08,7.45058e-09
20.378,0.000124042,2.78335,2.07376e-08,7.45058e-09
20.4708,0.000124043,2.71668,2.02409e-08,7.45058e-09
20.5613,0.000124044,2.65001,1.97441e-08,7.45058e-09
