timestamp, pose_x, pose_y
4.36667,12.4494,0.0428568
4.4,12.5455,0.0305035
4.43333,12.6405,0.013911
4.46667,12.7348,0.0155539
4.5,12.8951,0.0209376
4.53333,13.7319,0.0272334
4.56667,13.8237,0.0165867
4.6,13.9197,0.0222684
4.63333,14.0062,0.0243992
4.66667,14.0977,0.0249766
4.7,14.1843,0.0100837
4.73333,14.2724,0.0167931
4.76667,14.3609,0.0219799
4.8,14.5156,0.0235617
4.83333,14.6285,0.0222953
4.86667,15.5145,0.0103754
4.9,15.5959,0.0147868
4.93333,15.6767,0.00990194
4.96667,15.7569,0.0175869
5,15.8323,0.0290453
5.03333,15.9131,0.0214629
5.06667,15.99,0.016984
5.1,16.0689,0.01145
5.13333,16.1383,0.0287029
5.16667,16.213,0.0178013
5.2,16.3845,0.0177977
5.23333,16.5311,0.0155848
5.26667,16.6213,0.020294
5.3,16.7882,0.0195256
5.33333,17.6627,0.013753
5.36667,17.7286,0.0119215
5.4,17.7929,0.0126806
5.43333,17.8623,0.0172896
5.46667,17.9199,0.0185894
5.5,17.9804,0.0124688
5.53333,18.0397,0.0106565
5.56667,18.1046,0.0134107
5.6,18.1684,0.025781
5.63333,18.2176,0.0259823
5.66667,18.2796,0.0112122
5.7,18.3326,0.0215681
5.73333,18.3862,0.0306602
5.76667,18.4387,0.0203021
5.8,18.591,0.0173018
5.83333,18.6384,0.0138066
5.86667,18.7881,0.0102464
5.9,18.8371,0.010345
5.93333,18.9839,0.0239162
5.96667,19.035,0.00875795
6,19.172,0.0127276
6.03333,19.2207,0.0246809
6.06667,19.3632,0.0194298
6.1,19.4073,0.0157437
6.13333,19.4467,0.0164337
6.16667,19.5864,0.0127642
6.2,19.6249,0.0146211
6.23333,19.7617,0.0236889
6.26667,19.7976,0.0235485
6.3,19.8334,0.0246994
6.33333,20.6813,0.00825596
6.36667,20.7054,0.0210713
6.4,20.7354,0.0282399
6.43333,20.7798,0.0190672
6.46667,20.7917,0.023114
6.5,20.8283,0.0131633
6.53333,20.8536,0.0240915
6.56667,20.8862,0.010778
6.6,20.9047,0.022324
6.63333,20.925,0.020359
6.66667,20.951,0.00809467
6.7,20.9894,0.0194689
6.73333,20.9921,0.0156509
6.76667,21.0152,0.0284504
6.8,21.0327,0.00615251
6.83333,21.0505,0.00357413
6.86667,21.0897,0.0059976
6.9,21.0887,0.0107819
6.93333,21.0948,0.011132
6.96667,21.1125,0.0149384
7,21.1221,0.0302929
7.03333,21.1335,0.0317346
7.06667,21.1404,0.0225099
7.1,21.1484,0.0291301
7.13333,21.1549,0.0151935
7.16667,21.1664,0.0104994
7.2,21.1837,0.0311229
7.23333,21.1895,0.0227603
7.26667,21.1784,0.0270543
7.3,21.1867,0.02933
7.33333,21.1845,0.0189412
7.36667,21.1878,0.0244958
7.4,21.1843,0.0298152
7.43333,21.1849,0.0251164
7.46667,21.1828,0.0288894
7.5,21.1834,0.0110028
7.53333,21.1602,0.0103001
7.56667,21.1565,0.02993
7.6,21.147,0.0210733
7.63333,21.1384,0.00774807
7.66667,21.126,0.0149574
7.7,21.1164,0.0158519
7.73333,21.1033,0.0138347
7.76667,21.0931,0.024918
7.8,21.0878,0.0180382
7.83333,21.0879,0.0231677
7.86667,21.0411,0.0221696
7.9,21.0284,0.0153891
7.93333,21.009,0.0212001
7.96667,20.986,0.0122927
8,20.9902,-0.000380874
8.03333,20.9358,0.0272213
8.06667,20.9171,0.0174816
8.1,20.8898,0.0195946
8.13333,20.8905,0.0299489
8.16667,20.8397,0.0306528
8.2,20.8138,0.0296965
8.23333,20.7829,0.00859118
8.26667,20.7537,0.0259301
8.3,20.721,0.0113659
8.33333,20.688,0.00857723
8.36667,19.8534,0.0164394
8.4,19.8166,0.0199212
8.43333,19.7808,0.0119559
8.46667,19.6411,0.0161293
8.5,19.6085,0.0160681
8.53333,19.5678,0.0185457
8.56667,19.426,0.00189626
8.6,19.3882,0.0218027
8.63333,19.2424,0.0244032
8.66667,19.1995,0.0143701
8.7,19.1469,0.023798
8.73333,19.0062,0.0286391
8.76667,18.9545,0.0222852
8.8,18.8137,0.0237209
8.83333,18.7581,0.010258
8.86667,18.6145,0.0246212
8.9,18.552,0.0211801
8.93333,18.412,0.0342607
8.96667,18.3703,0.0128552
9,18.3057,0.00796354
9.03333,18.2506,0.00546592
9.06667,18.1908,0.0302004
9.1,18.1329,0.0364081
9.13333,18.0703,0.0193946
9.16667,18.0136,0.0224993
9.2,17.9502,0.00850642
9.23333,17.8874,0.0240197
9.26667,17.8225,0.0131336
9.3,17.7665,0.0251821
9.33333,17.6949,0.0148968
9.36667,16.8226,0.0196552
9.4,16.7372,0.0104643
9.43333,16.5846,0.0188968
9.46667,16.4198,0.0248642
9.5,16.3181,0.0196145
9.53333,16.1742,0.0111368
9.56667,16.0988,0.0154118
9.6,16.0271,0.0119866
9.63333,15.9549,0.0239381
9.66667,15.8734,0.0229105
9.7,15.7967,0.0263448
9.73333,15.7203,0.0184873
9.76667,15.6363,0.0307895
9.8,15.5593,0.0191568
9.83333,15.4712,0.0127901
9.86667,14.5859,0.0225827
9.9,14.402,0.0286693
9.93333,14.3158,0.0269059
9.96667,14.2283,0.0141668
