timestamp, pose_x, pose_y
2.800000000,8.20991,-3.99185
2.833333000,7.99409,-3.97952
2.866666000,7.77989,-3.97547
2.900000000,7.57871,-3.96564
2.933333000,7.46289,-3.99223
2.966666000,7.24791,-3.98579
3.000000000,7.07356,-3.89504
3.033333000,6.86431,-3.88714
3.066666000,6.65021,-3.87968
3.100000000,6.43535,-3.88232
3.133333000,6.20437,-3.95964
3.166666000,6.00779,-3.95974
3.200000000,5.85017,-3.89512
3.233333000,5.60877,-3.9545
3.266666000,5.4515,-3.97283
3.300000000,5.22974,-3.96186
3.333333000,5.0411,-3.97146
3.366666000,4.82753,-3.96279
3.400000000,4.66842,-3.98587
3.433333000,4.46026,-3.97237
3.466666000,4.21169,-3.98571
3.500000000,4.08233,-4.01351
3.533333000,3.88055,-3.99285
3.566666000,3.72846,-4.03055
3.600000000,3.49897,-4.00717
3.633333000,3.32228,-4.04276
3.666666000,3.13265,-4.04544
3.700000000,2.93194,-4.05655
3.733333000,2.73058,-4.07636
3.766666000,2.52901,-4.08189
3.800000000,2.33835,-4.10422
3.833333000,2.03493,-3.98628
3.866666000,1.87869,-4.00312
3.900000000,1.70162,-4.04408
3.933333000,1.48713,-4.06028
3.966666000,1.29512,-4.07405
4.000000000,1.12438,-4.07466
4.033333000,0.904217,-4.04586
4.066666000,0.712545,-4.09154
4.100000000,0.510989,-4.08854
4.133333000,0.306744,-4.08693
4.166666000,0.111644,-4.07726
4.200000000,-0.0971198,-4.06475
4.233333000,-0.290856,-4.05497
4.266666000,-0.452982,-4.03195
4.300000000,-0.625484,-4.01479
4.333333000,-0.805594,-3.99264
4.366666000,-0.989958,-3.96467
4.400000000,-1.1392,-3.94628
4.433333000,-1.32001,-3.98622
4.466666000,-1.46025,-3.97979
4.500000000,-1.62293,-3.9641
4.533333000,-1.77048,-3.96864
4.566666000,-1.93007,-3.95451
4.600000000,-2.05947,-3.95976
4.633333000,-2.2084,-3.96474
4.666666000,-2.34057,-3.97148
4.700000000,-2.45746,-3.96697
4.733333000,-2.60378,-3.95998
4.766666000,-2.73019,-3.9586
4.800000000,-2.84139,-3.95875
4.833333000,-2.95032,-3.93769
4.866666000,-3.07122,-3.93503
4.900000000,-3.20795,-3.96198
4.933333000,-3.30008,-3.94732
4.966666000,-3.40373,-3.93392
5.000000000,-3.42918,-3.85871
5.033333000,-3.56646,-3.91275
5.066666000,-3.62145,-3.84759
5.100000000,-3.71477,-3.85079
5.133333000,-3.80216,-3.85061
5.166666000,-3.89715,-3.85378
5.200000000,-3.97087,-3.85992
5.233333000,-4.04105,-3.84989
5.266666000,-4.1121,-3.83358
5.300000000,-4.17886,-3.82636
5.333333000,-4.23784,-3.83033
5.366666000,-4.30342,-3.81694
5.400000000,-4.38649,-3.83447
5.433333000,-4.42454,-3.83433
5.466666000,-4.63626,-3.98514
5.500000000,-4.66656,-3.98105
5.533333000,-4.70435,-3.96311
5.566666000,-4.73729,-3.95536
5.600000000,-4.7793,-3.95265
5.633333000,-4.80564,-3.94942
5.666666000,-4.83739,-3.94567
5.700000000,-4.86371,-3.94105
5.733333000,-4.87705,-3.93661
5.766666000,-4.90485,-3.92902
5.800000000,-4.93997,-3.92092
5.833333000,-4.95158,-3.92348
5.866666000,-4.96324,-3.92417
5.900000000,-4.97689,-3.92375
5.933333000,-4.9938,-3.9208
5.966666000,-5.00006,-3.92406
6.000000000,-4.99714,-3.93177
6.033333000,-5.00345,-3.93411
6.066666000,-5.00581,-3.93968
6.100000000,-5.00926,-3.94284
6.133333000,-5.00715,-3.94949
6.166666000,-5.00541,-3.95602
6.200000000,-5.00211,-3.96382
6.233333000,-4.99447,-3.97299
6.266666000,-4.98517,-3.98077
6.300000000,-4.97342,-3.98999
6.333333000,-4.95666,-4.00119
6.366666000,-4.94116,-4.00999
6.400000000,-4.92176,-4.0158
6.433333000,-4.89757,-4.02298
6.466666000,-4.86711,-4.03589
6.500000000,-4.83107,-4.04311
6.533333000,-4.78184,-4.04838
6.566666000,-4.74508,-4.05785
6.600000000,-4.68415,-4.06521
6.633333000,-4.62819,-4.07106
6.666666000,-4.55682,-4.08151
6.700000000,-4.48194,-4.08268
